Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,Field12,Field13,Field14,Field15,Field16,Field17,USG_GROUP,USG_CODE,USG_PRIORI
928,656853,4,3,688.74825,836,656853,0,471465.6492,317168.94,585669.3093,552837.6021,836,928,220301.6841,632720.0782,1,20,5521,1
929,656868,3,11,11915.54045,845,656868,0,8897988.774,5985941.23,11053358.71,10433724.67,845,929,220789.0798,632127.8824,2,16,6535,2
930,656871,4,3,791.1771,853,656871,0,541580.7955,364337.4806,672768.5271,635054.1737,853,930,220095.9223,632534.8238,1,20,5521,1
931,656884,3,4,536.6884,821,656884,0,551065.2367,370717.9458,684550.3954,646175.5688,821,931,220831.6176,632693.8204,2,16,6520,1
932,656897,4,3,446.4477,856,656897,0,305604.7761,205589.4063,379631.7684,358350.2041,856,932,220071.3683,632103.7426,5,20,5521,1
933,656910,4,2,264.7172,851,656910,0,271808.4581,182853.6197,337648.9298,318720.8579,851,933,220368.6159,632099.97,2,20,5521,1
934,656923,4,2,2485.5816,852,656923,0,2552165.489,1716917.498,3170379.436,2992652.914,852,934,220416.681,632252.9284,2,13,5340,1
935,656931,4,6,5371.1811,821,656931,0,3676709.718,2473431.789,4567323.293,4311286.279,821,935,220872.6397,632707.6266,1,13,5340,1
936,656932,4,5,732.805,834,656932,0,601948.3347,404948.5166,747758.9641,705840.7638,834,936,220034.2254,632887.1831,3,20,5521,1
937,656936,3,3,4183.2393,845,656936,0,2863533.421,1926383.95,3557170.376,3357760.957,845,937,220775.9323,632212.7277,4,16,6520,1
938,656941,4,2,2058.0071,835,656941,0,2113137.101,1421570.067,2625004.703,2477851.037,835,938,220642.2642,632767.2629,5,13,5340,1
939,656966,4,2,230.1684,834,656966,0,236334.163,158989.0082,293581.656,277123.9266,834,939,220267.4298,632939.0948,4,13,5340,1
940,656968,4,4,931.7858,836,656968,0,956746.5262,643631.794,1188500.325,1121874.852,836,940,220683.7392,632597.5658,1,20,5521,1
941,656969,4,2,431.0568,835,656969,0,442603.9719,297752.8328,549816.4351,518994.584,835,941,220568.4998,632849.4998,5,20,5521,1
942,656974,4,2,1075.885,833,656974,0,1104705.863,743168.4328,1372300.02,1295371.023,833,942,220231.0993,632651.1301,2,20,5521,1
943,656983,3,4,1265.0998,826,656983,0,1298989.359,873868.7088,1613645.028,1523186.607,826,943,220610.6784,632926.8005,1,16,6530,1
944,656986,4,6,4224.8076,841,656986,0,2891987.977,1945526.175,3592517.511,3391126.588,841,944,220789.1498,632430.6241,4,12,5202,1
945,656987,4,5,1523.2575,835,656987,0,1251250.081,841753.0789,1554341.81,1467207.834,835,945,220383.8378,632854.5996,4,13,5340,1
946,656989,3,6,2624.5335,826,656989,0,2694839.639,1812898.635,3347613.708,3159951.709,826,946,220494.9683,632959.0958,5,16,6520,1
947,656991,3,5,2492.47475,826,656991,0,2047394.634,1377343.158,2543337.364,2400761.841,826,947,220643.9998,632909.8588,3,16,6520,1
948,656997,3,4,8258.3844,835,656997,0,8479610.43,5704485.696,10533636.1,9943136.906,835,948,220755.7973,632795.4493,0,16,6530,1
949,656998,4,6,4208.37,832,656998,0,2880736.022,1937956.651,3578539.984,3377932.618,832,949,219849.4326,632969.8736,0,15,5740,2
950,657001,4,2,361.312,835,657001,0,370990.8446,249576.5558,460856.3785,435021.4894,835,950,220674.5484,632745.9638,0,11,5900,1
951,657003,4,3,1476.5517,852,657003,0,1010737.096,679952.853,1255569.091,1185183.848,852,951,220225.3329,632265.4161,1,13,5340,1
952,657031,4,3,689.1024,832,657031,0,471708.0739,317332.0263,585970.4568,553121.8677,832,952,219905.4998,632960.0598,5,20,5521,1
953,657035,3,4,670.1382,834,657035,0,688089.8969,462898.503,854766.6947,806849.8081,834,953,220347.8496,632830.2042,3,16,6520,1
954,657036,3,3,594.5631,825,657036,0,406993.5248,273796.6277,505580.0289,477238.0017,825,954,220777.55,632917.4377,0,16,6520,1
955,657048,4,3,639.02985,852,657048,0,437432.1432,294273.5901,543391.8284,512930.1308,852,955,220260.5598,632212.6694,3,12,5004,1
956,657054,4,2,1402.0622,852,657054,0,1439620.715,968475.5972,1788341.677,1688090.034,852,956,220230.2638,632305.7941,1,20,5521,1
957,657057,4,3,498.24945,857,657057,0,341064.3881,229444.14,423680.8025,399929.918,857,957,220119.4484,632081.144,0,20,5521,1
958,657060,4,3,1707.57615,852,657060,0,1168879.192,786339.7367,1452018.128,1370620.258,852,958,220249.1195,632244.6755,0,13,5305,1
959,657074,4,3,741.1131,833,657074,0,507310.7174,341282.9816,630197.1691,594869.2995,833,959,220247.4289,632625.7212,3,20,5521,1
960,657082,3,4,548.4028,826,657082,0,281546.7213,189404.8385,349746.1036,330139.883,826,960,220643.8962,632936.1159,4,16,6520,1
961,657083,4,4,4644.9638,835,657083,0,4769393.331,3208512.497,5924688.899,5592560.088,835,961,220441.9116,632922.844,1,13,5340,1
962,657090,4,6,11930.1786,825,657090,0,8166509.895,5493853.67,10144692.87,9575997.223,825,962,220821.3748,632860.9134,3,11,7600,2
963,657106,4,3,1697.445,851,657106,0,1161944.163,781674.3366,1443403.218,1362488.287,851,963,220360.3024,632180.7856,2,20,5521,1
964,657111,3,6,16775.9697,845,657111,0,11483576.83,7725343.081,14265256.7,13465568.68,845,964,220669.6711,632123.9033,2,16,6530,2
965,657121,4,1,124.75635,835,657121,0,256196.6592,172351.0991,318255.4671,300414.5624,835,965,220507.8923,632770.1155,3,13,5340,1
966,657125,3,3,2774.48115,835,657125,0,1899202.73,1277650.064,2359248.766,2226992.963,835,966,220506.3998,632922.0615,5,16,6530,1
967,657130,4,3,749.6775,836,657130,0,513173.2664,345226.8924,637479.8101,601743.687,836,967,220445.0619,632635.6997,4,0,0,0
968,657135,4,5,1146.768,836,657135,0,941990.1445,633704.7379,1170169.488,1104571.613,836,968,220422.7498,632666.4648,2,13,5340,1
969,657136,4,4,692.91,836,657136,0,355735.8545,239314.0711,441906.1549,417133.5856,836,969,220408.6248,632738.9648,2,13,5340,1
970,657144,4,3,471.48,836,657144,0,322740.0204,217116.7939,400917.7025,378442.8819,836,970,220409.3998,632641.1198,4,13,5340,1
971,657168,4,3,2286.79755,852,657168,0,1565370.934,1053071.503,1944552.515,1835543.936,852,971,220420.0322,632199.7831,2,20,5521,1
972,657184,4,5,2606.37,832,657184,0,2140951.66,1440281.746,2659556.814,2510466.21,832,972,219875.449,632816.1058,0,12,1000,1
973,657185,3,2,1207.3919,853,657185,0,1239735.577,834006.9303,1540038.135,1453706.001,853,973,220501.9448,632299.3218,4,16,6520,1
974,657189,3,4,836.226,836,657189,0,858626.8654,577623.785,1066613.027,1006820.366,836,974,220245.7573,632770.3921,3,16,6520,1
975,657190,4,2,170.935,845,657190,0,175514.0156,118073.4893,218028.9752,205806.6111,845,975,220743.299,632191.3999,1,20,5521,1
976,657207,4,5,1081.7675,834,657207,0,888596.7551,597785.4196,1103842.557,1041962.866,834,976,220161.4254,632940.4383,0,13,5305,1
977,657219,4,6,2893.3917,832,657219,0,1980600.018,1332408.436,2460363.012,2322438.902,832,977,219979.5323,632813.3772,2,13,5300,1
978,657242,4,2,170.3878,852,657242,0,174952.1572,117695.5105,217331.0171,205147.7795,852,978,220337.4131,632301.3002,5,12,5004,1
979,657290,4,6,3828.5046,854,657290,0,2620708.52,1763028.43,3255525.723,3073026.033,854,979,219794.4892,632467.2395,2,12,5253,1
980,657295,3,11,13993.815,832,657295,0,13062438.22,8787490.014,16226567.48,15316931.43,832,980,219719.8019,632816.1556,4,14,5600,1
981,657312,4,3,365.0709,834,657312,0,249900.2921,168115.346,310433.9239,293031.4828,834,981,220340.3131,632789.7739,1,20,5521,1
982,657345,4,5,2668.59725,845,657345,0,2192067.017,1474668.565,2723053.902,2570403.751,845,982,220458.2595,632063.6991,2,15,5740,1
983,657358,4,4,487,841,657358,0,500045.7812,336395.6434,621172.4392,586350.4819,841,983,220741.6598,632577.6198,4,13,5305,1
984,657377,4,4,954.5384,836,657377,0,980108.6241,659348.1709,1217521.45,1149269.098,836,984,220646.0502,632573.8163,4,13,5310,1
985,657379,3,3,563.6805,852,657379,0,385853.6016,259575.1738,479319.3582,452449.4632,852,985,220421.5159,632121.5456,4,16,6535,1
986,657395,3,4,17895.7036,853,657395,0,9187547.318,6180735.859,11413057.35,10773259.17,853,986,219968.5366,632537.0356,5,16,6512,1
987,657398,3,7,7398.09945,845,657398,0,6511097.247,4380208.432,8088287.734,7634870.95,845,987,220857.9198,632110.0043,0,16,6520,2
988,657400,4,4,1534.4392,854,657400,0,1575543.837,1059915.117,1957189.611,1847472.617,854,988,219889.051,632403.2512,4,20,5521,1
989,657439,4,5,4531.66275,853,657439,0,3722445.733,2504199.764,4624137.995,4364916.037,853,989,220084.7396,632455.0744,4,11,7600,2
990,657440,3,4,824.1282,836,657440,0,846204.9889,569267.2199,1051182.185,992254.5529,836,990,220779.3963,632785.3603,1,16,6530,1
991,657444,3,2,381.2917,855,657444,0,391505.7618,263377.5498,486340.6475,459077.15,855,991,220079.2587,632423.1319,1,16,6520,1
992,657451,4,2,239.8879,836,657451,0,246314.0295,165702.7607,305978.9568,288826.2542,836,992,220385.1219,632725.904,4,13,5340,1
993,657454,3,4,2383.24,821,657454,0,2447082.357,1646224.955,3039841.897,2869433.106,821,993,220841.5512,632782.37,4,16,6520,1
994,657455,4,2,823.8471,835,657455,0,845916.3588,569073.0498,1050823.64,991916.107,835,994,220597.8498,632771.525,5,20,5521,1
995,657468,4,5,1733.9235,832,657468,0,1424297.546,958167.2466,1769306.76,1670122.185,832,995,219764.2506,632838.2375,5,12,3500,1
996,657479,3,15,11097.0135,845,657479,0,9115424.698,6132216.831,11323464.38,10688688.65,845,996,220568.595,632181.2461,0,16,6520,1
997,657488,4,4,463.0674,834,657488,0,237736.0368,159932.0903,295323.1072,278767.7548,834,997,220118.3041,632848.1066,3,20,5521,1
998,657502,4,3,7170.027,854,657502,0,4908065.37,3301801.295,6096951.623,5755166.033,854,998,219799.0473,632548.2942,0,13,5340,1
999,657512,4,3,396.3162,835,657512,0,271288.4926,182503.8235,337003.0125,318111.1497,835,999,220449.5605,632832.0857,2,15,5740,1
1000,657545,4,3,2622.1581,853,657545,0,1794933.738,1207505.217,2229722.578,2104727.811,853,1000,220056.4391,632552.1536,2,20,5521,1
1001,657558,3,6,23098.5618,845,657558,0,23717327.27,15955350.22,29462402.41,27810786.13,845,1001,220722.4998,632226.1111,1,16,6530,2
1002,657572,3,3,4327.58595,835,657572,0,2962342.364,1992855.661,3679913.923,3473623.693,835,1002,220602.2126,632890.1319,4,16,6520,1
1003,657582,3,3,1230.576,826,657582,0,842360.4892,566680.9107,1046406.428,987746.517,826,1003,220523.5022,632951.0214,3,16,6520,1
1004,657609,3,2,258.4823,841,657609,0,265406.5372,178546.8575,329696.2644,311214.0065,841,1004,220760.982,632311.3426,1,16,6520,1
1005,657624,4,2,2210.7678,853,657624,0,2269989.962,1527089.644,2819852.211,2661775.698,853,1005,220278.1273,632474.8995,2,12,5202,1
1006,657636,4,3,890.84265,836,657636,0,609804.3927,410233.5201,757518.0039,715052.7271,836,1006,220512.4298,632742.6365,2,13,5310,1
1007,657637,4,3,1007.41005,836,657637,0,689597.7351,463912.8705,856639.7783,808617.8895,836,1007,220466.2332,632731.7493,1,20,5521,1
1008,657638,3,5,2398.3035,853,657638,0,1970039.503,1325304.064,2447244.411,2310055.709,853,1008,220009.9498,632561.9215,2,16,6520,1
1009,657645,4,4,2266.4806,851,657645,0,1163597.6,782786.6526,1445457.169,1364427.097,851,1009,220301.8424,632175.5669,1,12,5202,1
1010,657664,4,1,171.37755,834,657664,0,351936.8414,236758.3622,437186.9025,412678.8872,834,1010,220339.5267,632962.0875,1,13,5300,1
1011,657670,4,4,3668.9786,825,657670,0,3767263.389,2534349.932,4679811.882,4417468.933,825,1011,220744.9223,632987.0145,4,15,5740,1
1012,1030069,4,3,474.74535,1021,1030068,0,324975.2353,218620.4893,403694.356,381063.8806,1021,1012,219591.4321,632329.4708,3,0,0,0
1013,1030634,1,2,77.2392,1021,1030633,956136.3628,0,0,0,0,1021,1013,219589.1677,632365.0349,2,0,0,0
1014,1031490,1,1,120.74765,854,1031489,2375009.583,0,0,0,0,854,1014,219879.0437,632376.1282,0,0,0,0
